sku,instanceType,vcpu,memory,region,price
3582,610,2,16.0,26,0.0
2258,417,96,384.0,19,0.0
330,759,4,128.0,2,2.6905
6188,211,4,16.0,57,0.0
1436,629,4,32.0,16,1.968
3631,527,2,16.0,23,0.138
1376,18,96,192.0,16,4.704
2291,480,32,128.0,15,1.9824
5172,21,36,72.0,30,15.318
2584,414,4,16.0,12,0.0
4414,18,96,192.0,39,5.122
1887,750,64,1024.0,5,14.561
4319,750,64,1024.0,6,0.0
3713,88,48,96.0,5,2.04
4899,184,8,64.0,89,0.0
4639,246,16,122.0,17,10.072
2461,417,96,384.0,39,7.53984
571,92,128,256.0,15,0.0
2563,212,64,256.0,22,4.54794
6999,185,16,128.0,28,8.559
4826,112,32,64.0,26,0.0
3772,447,192,768.0,19,17.61888
2640,437,128,512.0,33,25.29152
3700,549,16,128.0,89,3.112
5271,533,16,128.0,69,0.904
5125,744,4,122.0,11,0.0
68,614,96,768.0,71,43.2576
5007,368,96,384.0,19,18.864
6002,434,64,256.0,11,12.32256
3385,66,8,16.0,2,0.3648
3899,615,8,64.0,9,1.58116
3868,419,128,512.0,57,0.0
62,92,128,256.0,71,53.44
811,350,48,192.0,2,3.6
2735,27,8,16.0,4,3.388
3610,630,48,384.0,27,22.68936
1024,548,8,64.0,22,0.652
3375,758,32,1024.0,19,0.0
4233,401,16,64.0,88,0.848
2319,112,32,64.0,31,2.4896
4692,17,72,144.0,88,5.033
4356,382,96,384.0,69,4.1472
124,40,48,96.0,28,8.52
6787,561,48,384.0,71,0.0
1840,557,16,128.0,65,7.44
4287,741,128,3904.0,16,40.851
292,285,72,576.0,26,19.818
1553,408,96,384.0,57,7.344
3005,40,48,96.0,62,0.0
3165,666,64,512.0,27,28.7376
5425,701,8,32.0,57,0.0
3176,21,36,72.0,16,2.372
4467,468,64,256.0,88,27.57504
3514,382,96,384.0,22,0.0
5121,85,2,4.0,71,0.0864
5550,255,48,384.0,15,12.144
67,416,64,256.0,18,28.02688
1336,344,96,384.0,19,0.0
2911,534,32,256.0,88,2.557
6747,137,32,64.0,31,1.5725
4870,734,896,24576.0,1,339.58608
4254,351,64,256.0,88,0.0
582,93,16,32.0,64,1.1204
3553,522,64,512.0,23,0.0
4134,39,4,8.0,57,0.0
2160,711,2,1.0,11,0.0
4698,616,128,1024.0,18,0.0
516,85,2,4.0,1,0.0
1703,154,48,96.0,71,0.0
1411,94,32,64.0,45,13.428
2780,559,2,16.0,28,0.169
505,147,48,96.0,9,0.0
6800,422,2,8.0,22,0.0
3420,259,24,192.0,30,0.0
5258,155,64,128.0,17,27.7296
4506,452,4,16.0,71,1.73184
5209,251,16,122.0,69,1.248
4266,617,16,128.0,11,1.5392
1210,262,64,512.0,22,5.44637
4158,491,1,4.0,71,0.04488
4509,750,64,1024.0,29,9.4821
4666,530,64,512.0,88,4.032
2547,162,4,8.0,27,0.0
3949,149,8,16.0,1,0.0
1676,611,4,32.0,47,0.0
4278,724,448,12288.0,17,0.0
4970,453,48,192.0,6,0.0
2020,759,4,128.0,1,1.06798
4369,415,48,192.0,57,4.536
6683,763,24,768.0,48,0.0
928,701,8,32.0,23,3.3712
3909,255,48,384.0,5,6.168
5229,717,2,4.0,45,0.0353
5799,384,128,512.0,71,53.5296
4085,246,16,122.0,17,0.0
5632,269,96,768.0,33,45.0816
1015,703,2,4.0,7,0.0
2818,752,128,2048.0,71,28.698
6214,744,4,122.0,71,0.0
2838,752,128,2048.0,15,67.341
785,606,8,64.0,63,0.7652
4136,606,8,64.0,31,0.0
6934,670,16,128.0,27,1.4548
367,362,16,64.0,1,0.0
6693,418,8,32.0,16,1.5522
3602,727,224,3072.0,29,116.0775
4839,328,96,384.0,88,41.376
1945,704,2,1.0,33,0.0114
2512,362,16,64.0,26,0.0
4394,707,4,16.0,94,0.2916
6203,352,96,384.0,6,18.288
1672,17,72,144.0,10,0.0
6662,552,4,32.0,69,0.778
3886,569,48,384.0,28,0.0
2231,14,2,3.75,19,0.606
4658,99,96,192.0,15,0.0
3589,432,4,16.0,27,1.85568
4711,7,16,30.0,17,2.976
3580,408,96,384.0,28,0.0
6768,367,64,256.0,71,11.488
5668,80,48,96.0,23,2.2704
5789,668,8,64.0,69,0.0
1419,665,48,384.0,28,0.0
6320,366,48,192.0,71,0.0
4447,119,128,256.0,89,54.56896
258,371,32,128.0,19,0.0
2131,560,4,32.0,65,0.0
5812,285,72,576.0,19,0.0
3865,47,4,8.0,57,0.298
5574,388,2,8.0,19,0.1792
983,642,8,64.0,27,0.0
4706,272,16,128.0,0,0.0
3006,417,96,384.0,23,0.0
3701,55,64,128.0,4,0.0
730,95,2,4.0,90,0.582
2172,528,4,32.0,22,0.756
5430,109,8,16.0,26,0.5166
1570,232,8,64.0,19,3.25168
6610,356,2,8.0,19,0.146
3261,257,8,64.0,39,2.148
3716,419,128,512.0,44,8.89088
547,111,16,32.0,2,1.21968
6857,415,48,192.0,45,3.80112
1740,703,2,4.0,33,0.0
3457,184,8,64.0,16,1.387
4512,320,40,160.0,26,7.2
2495,259,24,192.0,9,11.927
3213,419,128,512.0,28,10.9664
851,342,48,192.0,88,20.928
3769,458,2,8.0,71,0.0816
4779,502,32,488.0,17,12.336
6655,521,48,384.0,87,9.389
2924,438,16,64.0,89,3.03384
6078,44,16,32.0,84,6.96
3249,31,4,8.0,15,0.652
4559,32,48,96.0,57,3.216
4688,15,4,7.5,28,0.237
3706,738,128,1952.0,30,0.0
2055,759,4,128.0,57,1.69323
3051,60,16,32.0,69,6.612
1935,481,2,8.0,71,0.1008
1573,289,192,1536.0,71,96.9504
4042,162,4,8.0,88,0.7026
5059,503,4,61.0,15,0.0
4210,707,4,16.0,2,1.717
5976,742,16,488.0,22,0.0
2137,532,8,64.0,0,0.0
1458,511,16,122.0,17,3.52
5122,167,192,384.0,26,0.0
4483,247,32,244.0,19,11.848
6680,612,48,384.0,16,10.1448
3812,535,2,16.0,27,0.0
887,38,2,4.0,2,0.597
870,421,32,128.0,26,6.1248
4482,468,64,256.0,11,3.224
592,633,8,64.0,89,3.69732
3337,435,96,384.0,70,19.87392
6531,581,128,1024.0,19,0.0
3437,668,8,64.0,29,3.6216
6955,435,96,384.0,69,0.0
1005,418,8,32.0,60,1.55324
1362,256,96,768.0,4,15.942
4634,250,8,61.0,6,0.883
7,528,4,32.0,48,0.79
1183,441,4,16.0,88,0.32488
5073,19,8,16.0,3,1.563
1245,261,4,32.0,19,0.532
5006,318,1,3.75,15,0.0
657,268,64,512.0,48,14.333
1009,446,128,512.0,33,0.0
4750,414,4,16.0,63,0.72
5474,350,48,192.0,44,3.986
4188,195,8,122.0,89,0.0
4295,754,96,3072.0,22,23.6304
2099,410,128,512.0,62,23.04
5890,286,96,768.0,71,0.0
799,25,64,128.0,89,10.144
2956,702,2,8.0,33,0.0
1115,354,16,64.0,30,0.0
5990,537,48,384.0,15,0.0
1752,710,2,4.0,26,0.0
5558,556,8,64.0,28,0.811
1934,707,4,16.0,1,0.2628
2180,582,192,1536.0,19,0.0
1884,477,8,32.0,19,1.4808
2754,643,128,1024.0,31,0.0
4949,126,48,96.0,26,1.9788
2657,355,32,128.0,4,6.32
5298,589,8,64.0,10,0.0
4981,652,8,64.0,1,0.5134
2651,312,2,12.0,11,0.3275
4851,464,16,64.0,9,0.9061
5186,775,24,192.0,17,0.0
1169,606,8,64.0,48,0.6204
1482,744,4,122.0,69,2.334
617,19,8,16.0,15,0.384
762,257,8,64.0,45,0.0
183,137,32,64.0,0,1.7539
3841,52,2,5.25,17,0.141
809,270,8,64.0,39,0.0
6364,575,2,16.0,31,0.159
1357,542,32,256.0,11,1.87
4075,707,4,16.0,94,0.704
5706,729,224,6144.0,26,82.8596
2670,260,2,16.0,18,0.724
2094,7,16,30.0,88,6.96
340,187,4,32.0,39,0.791
3593,684,16,128.0,88,1.0472
5342,18,96,192.0,1,4.896
5299,56,96,192.0,28,0.0
52,378,2,8.0,17,0.6865
1615,540,8,64.0,22,1.536
6350,150,16,32.0,45,0.0
5401,293,48,384.0,89,4.1184
5182,202,32,244.0,69,2.28
2003,24,48,96.0,71,2.659
2753,186,32,256.0,28,8.95824
1804,553,48,384.0,44,9.792
200,528,4,32.0,11,0.74
1339,625,128,1024.0,1,63.05088
1796,473,4,16.0,11,0.2015
3692,596,64,512.0,1,4.4288
3476,607,128,1024.0,71,10.2272
5376,671,32,256.0,71,5.9568
3316,335,64,256.0,89,0.0
2344,431,2,8.0,39,0.0
3785,669,192,1536.0,69,15.9456
2457,349,4,16.0,19,0.748
1136,729,224,6144.0,6,139.9796
290,430,32,128.0,26,0.0
770,701,8,32.0,6,3.4224
1483,282,32,256.0,71,6.8602
5511,753,64,2048.0,88,41.34
4655,717,2,4.0,30,0.0376
3412,700,4,16.0,12,0.0
2213,144,2,4.0,27,0.141
1097,759,4,128.0,88,2.58375
2696,467,48,192.0,30,3.49248
2917,551,2,16.0,69,0.629
5942,33,64,128.0,26,27.2
2486,411,16,64.0,63,2.88
2976,31,4,8.0,69,0.634
2140,39,4,8.0,17,1.726
306,728,448,6144.0,1,0.0
2128,91,8,16.0,19,0.0
684,269,96,768.0,4,46.8768
6727,40,48,96.0,2,21.12
223,400,8,32.0,12,0.0
4404,497,32,128.0,89,1.84512
3262,637,2,16.0,16,0.68826
6172,416,64,256.0,88,12.1488
4651,119,128,256.0,19,10.432
4516,758,32,1024.0,1,0.0
4611,262,64,512.0,69,0.0
3471,254,4,30.5,10,0.0
1366,526,32,256.0,26,0.0
6035,737,64,976.0,1,15.683
6473,46,2,4.0,71,0.0
103,510,8,61.0,69,1.624
4836,667,96,768.0,11,0.0
2553,750,64,1024.0,88,16.35
5201,18,96,192.0,11,0.0
683,106,48,96.0,16,0.0
700,567,2,16.0,30,0.196
1393,251,16,122.0,69,0.0
950,16,48,96.0,15,0.0
5782,654,32,256.0,44,2.0134
3089,558,32,256.0,2,6.88
6494,235,4,32.0,19,0.0
3388,707,4,16.0,32,0.0
2191,409,8,32.0,31,0.0
1037,336,96,384.0,69,5.75
4780,257,8,64.0,89,3.904
3581,355,32,128.0,1,14.288
920,735,896,32768.0,69,468.50695
1920,54,48,96.0,28,20.1816
1971,359,64,256.0,69,0.0
4248,380,48,192.0,5,7.0932
95,43,8,16.0,39,0.488
452,184,8,64.0,19,4.448
5896,330,16,64.0,27,0.0
2662,591,32,256.0,6,1.9456
2206,609,32,256.0,27,6.096
5526,479,16,64.0,18,1.1272
2466,707,4,16.0,23,0.1856
1055,383,8,32.0,26,0.5492
6338,342,48,192.0,30,0.0
3184,591,32,256.0,10,1.9328
6047,135,64,128.0,28,0.0
4900,701,8,32.0,29,0.5186
2581,257,8,64.0,31,0.948
3343,65,64,128.0,89,2.176
900,575,2,16.0,2,0.679
5557,534,32,256.0,29,2.669
1378,570,64,512.0,89,4.768
5676,634,128,1024.0,31,0.0
1345,88,48,96.0,47,0.0
4545,603,48,384.0,48,3.7224
1572,593,1,8.0,47,0.062
1869,302,96,192.0,30,7.139
6061,414,4,16.0,70,0.24
1624,410,128,512.0,15,0.0
167,560,4,32.0,71,0.356
4714,414,4,16.0,16,0.0
1075,557,16,128.0,17,1.392
3260,146,4,8.0,69,0.2496
6023,151,32,64.0,1,13.628
6081,332,2,8.0,1,0.189
3436,441,4,16.0,27,0.0
1700,114,4,8.0,69,0.2944
1759,45,36,72.0,57,16.182
1433,752,128,2048.0,31,0.0
314,524,8,64.0,55,0.0
5324,655,2,16.0,39,0.0
2276,642,8,64.0,26,0.73416
302,564,8,64.0,89,0.803
4035,274,2,16.0,47,0.0
5934,267,48,384.0,10,5.748
1910,329,8,32.0,63,0.0
1042,728,448,6144.0,17,0.0
4942,349,4,16.0,28,0.72
2874,80,48,96.0,16,2.376
4109,628,2,16.0,31,0.68709
447,80,48,96.0,69,2.0736
5451,410,128,512.0,47,8.448
802,365,4,16.0,16,0.334
2431,566,32,256.0,27,0.0
2487,558,32,256.0,31,2.973
5270,354,16,64.0,26,0.0
5154,250,8,61.0,89,0.0
6417,354,16,64.0,10,1.136
4569,159,16,32.0,18,2.61976
4078,584,32,256.0,26,2.1888
1669,56,96,192.0,5,2.244
2151,490,2,8.0,11,0.06416
165,561,48,384.0,31,4.248
4485,19,8,16.0,58,0.0
153,458,2,8.0,47,0.1122
2807,370,16,64.0,1,1.462
6985,81,64,128.0,6,3.1744
6593,482,4,16.0,57,0.0
175,352,96,384.0,33,7.67
4719,519,2,15.25,1,0.1596
432,426,96,384.0,33,0.0
4076,102,16,32.0,16,1.2112
6122,774,12,96.0,88,1.469
6755,756,128,4096.0,29,33.601
3008,524,8,64.0,88,0.56
908,91,8,16.0,28,1.364
1641,330,16,64.0,2,7.016
4894,104,2,4.0,26,0.59655
5967,21,36,72.0,88,1.908
1146,434,64,256.0,69,5.53696
1984,751,96,1536.0,6,0.0
114,738,128,1952.0,11,0.0
1404,727,224,3072.0,39,120.22685
5889,604,64,512.0,44,0.0
1848,335,64,256.0,30,27.232
5352,45,36,72.0,48,2.767
5753,407,64,256.0,15,0.0
767,118,8,16.0,28,0.0
5041,514,4,30.5,15,0.0
2492,632,96,768.0,31,0.0
5092,761,8,256.0,48,2.051
2627,610,2,16.0,64,0.0
6947,255,48,384.0,16,12.264
3958,554,64,512.0,2,0.0
5018,673,4,32.0,11,0.753
4424,425,64,256.0,89,0.0
4510,479,16,64.0,1,1.0164
1647,411,16,64.0,89,0.0
4967,353,8,32.0,16,0.699
4551,208,8,32.0,24,1.47
788,47,4,8.0,31,0.0
1919,629,4,32.0,17,0.47736
4507,193,4,16.0,16,0.0
1515,122,32,64.0,33,1.85472
6056,87,4,8.0,64,0.0
5029,604,64,512.0,67,6.1216
1164,660,8,64.0,16,0.6577
744,548,8,64.0,28,0.8352
6783,357,4,16.0,31,0.0
5461,17,72,144.0,26,3.492
4775,597,8,64.0,0,0.5536
6450,637,2,16.0,1,0.20943
4501,274,2,16.0,9,0.0
3046,350,48,192.0,1,21.432
4367,641,96,768.0,71,0.0
1631,370,16,64.0,0,1.192
3031,260,2,16.0,39,0.0
5269,355,32,128.0,30,5.952
2034,418,8,32.0,22,0.5292
4012,162,4,8.0,17,0.7131
1297,652,8,64.0,4,0.0
2934,321,64,256.0,16,5.0816
6315,561,48,384.0,89,22.008
6094,537,48,384.0,27,0.0
449,747,32,512.0,69,2.672
1383,303,8,16.0,27,0.0
6571,267,48,384.0,69,22.118
4239,185,16,128.0,39,4.815
3542,25,64,128.0,29,26.912
546,62,2,4.0,4,0.1648
879,524,8,64.0,94,0.0
1431,652,8,64.0,23,0.4692
5570,335,64,256.0,69,2.752
5989,666,64,512.0,10,0.0
5087,667,96,768.0,16,9.2832
2083,711,2,1.0,0,0.0786
1715,338,16,64.0,29,1.078
4474,96,4,8.0,5,0.65
2797,419,128,512.0,57,14.2592
1255,546,64,512.0,19,0.0
5512,763,24,768.0,69,7.884
4417,441,4,16.0,16,0.34164
6743,442,48,192.0,27,21.1008
6436,577,48,384.0,69,0.0
2620,292,4,32.0,19,1.0918
6336,553,48,384.0,6,9.936
2913,95,2,4.0,45,0.0
5405,361,8,32.0,16,0.668
921,708,8,32.0,30,0.0
857,153,4,8.0,45,0.65805
2906,12,16,30.0,22,1.15
3924,400,8,32.0,27,0.0
6134,47,4,8.0,15,0.0
6464,409,8,32.0,5,0.0
2036,534,32,256.0,19,2.733
5771,351,64,256.0,4,0.0
4250,113,2,4.0,16,0.1978
3536,671,32,256.0,26,2.5536
3801,721,4,16.0,31,0.1376
5354,103,32,64.0,23,5.6208
4961,741,128,3904.0,2,38.08
2688,538,64,512.0,1,12.736
5078,122,32,64.0,31,5.59808
2986,356,2,8.0,39,0.15
960,381,64,256.0,28,27.1968
5163,48,72,192.0,11,30.888
4852,359,64,256.0,19,0.0
5284,25,64,128.0,71,3.546
5013,385,192,768.0,16,0.0
6479,111,16,32.0,27,7.0248
6288,409,8,32.0,19,0.0
5901,561,48,384.0,27,0.0
4831,606,8,64.0,31,1.496
5684,501,64,732.0,27,15.552
4778,92,128,256.0,69,5.44
6704,249,64,488.0,71,0.0
2658,716,2,8.0,69,0.0672
3462,676,8,64.0,71,3.744
2122,775,24,192.0,28,11.636
1833,410,128,512.0,89,21.504
6148,758,32,1024.0,6,0.0
2671,385,192,768.0,22,81.2448
4142,489,32,128.0,31,1.52608
3157,29,32,64.0,22,0.0
1720,208,8,32.0,72,1.015
5702,755,8,256.0,22,2.794
3413,659,64,512.0,28,0.0
3041,25,64,128.0,29,3.994
1795,754,96,3072.0,57,39.015
5343,516,8,61.0,71,1.492
3373,559,2,16.0,44,0.648
3740,477,8,32.0,10,0.0
5197,669,192,1536.0,31,13.5072
2834,20,16,32.0,88,1.118
2496,357,4,16.0,11,0.724
6881,108,96,192.0,33,7.7664
6486,410,128,512.0,88,7.168
5423,472,2,8.0,30,0.11172
6054,141,64,128.0,19,5.0368
1008,524,8,64.0,24,3.844
855,555,96,768.0,10,19.872
3454,272,16,128.0,31,1.434
5559,713,2,2.0,27,0.0
6640,523,96,768.0,47,7.445
1635,365,4,16.0,69,0.34
5155,40,48,96.0,86,8.64
1423,256,96,768.0,88,48.0
3773,570,64,512.0,4,14.144
5464,376,12,48.0,69,5.491
4357,296,2,16.0,89,0.1716
5562,18,96,192.0,30,6.47
824,336,96,384.0,89,4.128
6643,255,48,384.0,89,6.235
831,157,8,16.0,11,0.0
4216,113,2,4.0,11,0.1134
6735,629,4,32.0,1,0.0
4950,246,16,122.0,11,5.788
1556,346,16,64.0,19,7.072
6994,649,4,32.0,33,0.40812
3867,14,2,3.75,89,0.1
3309,558,32,256.0,5,14.416
335,260,2,16.0,87,0.0
5205,275,4,32.0,5,0.0
482,254,4,30.5,57,0.0
2714,757,16,512.0,2,0.0
771,426,96,384.0,31,9.5904
1010,328,96,384.0,6,0.0
6725,351,64,256.0,88,5.338
3699,19,8,16.0,24,0.55
1007,205,4,16.0,22,0.42263
4307,42,96,192.0,69,6.23
4987,756,128,4096.0,28,33.612
3109,340,2,8.0,27,0.576
6734,375,8,32.0,57,4.053
2698,523,96,768.0,19,7.296
2300,579,96,768.0,71,0.0
2577,188,48,192.0,19,9.9588
5679,235,4,32.0,19,2.699
1588,337,8,32.0,17,0.0
5658,697,1,1.0,69,0.0
2928,159,16,32.0,16,0.8232
2324,607,128,1024.0,69,56.064
6590,754,96,3072.0,22,0.0
3319,757,16,512.0,19,0.0
1446,356,2,8.0,27,0.0
3127,371,32,128.0,26,0.0
2295,729,224,6144.0,2,0.0
2105,378,2,8.0,27,0.0
2068,184,8,64.0,11,1.182
4867,19,8,16.0,55,1.406
2060,57,8,16.0,26,0.0
883,254,4,30.5,19,0.434
2366,426,96,384.0,69,0.0
6708,21,36,72.0,31,5.958
2153,638,4,32.0,27,0.45838
1241,469,8,32.0,22,3.42692
4052,759,4,128.0,57,1.69323
4590,347,32,128.0,26,5.84
3305,51,36,96.0,19,0.0
4945,611,4,32.0,9,0.7384
5193,743,32,976.0,2,10.061
5585,151,32,64.0,71,0.0
5709,717,2,4.0,29,0.0384
5644,188,48,192.0,26,14.07228
2631,64,48,96.0,11,0.0
6766,445,8,32.0,89,1.42368
2711,316,8,30.0,69,0.671
3266,303,8,16.0,16,3.489
2579,342,48,192.0,27,0.0
1166,562,64,512.0,27,13.632
359,438,16,64.0,31,1.4544
880,261,4,32.0,0,0.546
5791,542,32,256.0,27,2.336
4237,223,4,8.0,15,0.0
2726,24,48,96.0,1,20.208
6186,372,2,8.0,26,0.141
5630,539,96,768.0,11,3.986
5927,307,192,768.0,69,12.98127
5085,106,48,96.0,5,0.0
6625,727,224,3072.0,27,34.3356
1285,734,896,24576.0,1,660.44368
4154,755,8,256.0,17,5.41763
4453,423,4,16.0,22,0.0
732,432,4,16.0,89,0.0
6161,585,2,16.0,11,0.1391
2967,741,128,3904.0,26,37.344
1029,108,96,192.0,29,6.5016
6469,274,2,16.0,48,0.0
274,42,96,192.0,6,41.376
174,349,4,16.0,17,0.26
6586,50,16,42.0,57,0.0
5626,759,4,128.0,29,0.0
162,561,48,384.0,71,22.008
5935,56,96,192.0,57,17.1792
3563,557,16,128.0,83,1.555
2317,575,2,16.0,15,0.658
2745,587,48,384.0,17,2.8992
6039,350,48,192.0,15,0.0
2605,18,96,192.0,15,16.128
1520,103,32,64.0,44,13.92272
1323,271,128,1024.0,88,0.0
2252,180,8,61.0,11,4.654
1051,119,128,256.0,31,22.39232
3353,637,2,16.0,89,0.0
6422,572,8,64.0,57,0.944
6491,112,32,64.0,30,14.1504
2865,571,96,768.0,71,0.0
2468,107,64,128.0,48,0.0
5473,23,4,8.0,87,0.684
6649,46,2,4.0,17,0.194
4920,540,8,64.0,19,0.771
3201,593,1,8.0,89,0.0504
6953,600,2,16.0,57,0.0
3848,94,32,64.0,22,2.0288
5514,553,48,384.0,57,23.472
4159,99,96,192.0,19,42.1488
1817,603,48,384.0,30,9.312
5704,560,4,32.0,12,0.0
2984,518,32,244.0,89,5.968
3537,112,32,64.0,31,0.0
1722,270,8,64.0,30,3.796
3862,543,2,16.0,30,0.221
5750,22,2,4.0,6,0.578
2139,256,96,768.0,18,0.0
6929,373,4,16.0,26,0.762
2999,707,4,16.0,30,0.1888
6817,192,32,128.0,69,4.20576
3306,261,4,32.0,16,0.61
233,571,96,768.0,17,0.0
1358,268,64,512.0,18,13.604
4247,579,96,768.0,89,5.4432
3522,707,4,16.0,17,0.6912
5531,36,16,32.0,17,2.824
3948,429,16,64.0,31,3.248
2066,574,32,256.0,57,7.616
2173,634,128,1024.0,71,0.0
2456,353,8,32.0,1,1.532
2158,408,96,384.0,12,0.0
2697,50,16,42.0,31,6.928
6098,162,4,8.0,9,0.0
3600,759,4,128.0,16,0.0
3417,679,32,256.0,69,14.976
6359,524,8,64.0,38,0.0
240,581,128,1024.0,19,56.7552
5256,586,4,32.0,89,1.7268
2221,331,32,128.0,51,2.337
5276,616,128,1024.0,27,0.0
6294,637,2,16.0,16,0.68826
2548,376,12,48.0,57,1.7822
6162,116,64,128.0,89,3.28448
6886,174,96,192.0,33,5.33952
3910,540,8,64.0,69,0.0
355,607,128,1024.0,15,9.728
4442,37,32,64.0,71,0.0
211,388,2,8.0,30,0.0
1118,465,32,128.0,88,2.011
2894,415,48,192.0,18,3.02016
1231,77,2,4.0,22,0.0848
1155,422,2,8.0,23,0.1999
4578,32,48,96.0,29,2.472
2435,148,64,128.0,30,27.22392
588,380,48,192.0,22,2.3112
6389,160,32,64.0,26,0.0
2425,672,2,16.0,12,0.2272
988,574,32,256.0,22,0.0
3576,663,2,16.0,27,0.1512
3957,164,64,128.0,69,2.55232
4017,15,4,7.5,26,0.227
5249,37,32,64.0,2,2.413
6293,54,48,96.0,71,0.0
6468,156,96,192.0,18,4.19856
45,253,2,15.25,29,0.0
3784,249,64,488.0,2,14.24
6797,558,32,256.0,0,3.309
6455,434,64,256.0,11,12.32256
6691,17,72,144.0,31,0.0
3246,43,8,16.0,86,0.48
816,187,4,32.0,44,0.0
2088,557,16,128.0,1,1.384
6221,145,1,2.0,69,0.0624
277,323,16,64.0,19,7.032
2659,164,64,128.0,19,3.20192
2370,729,224,6144.0,15,82.8596
2166,489,32,128.0,19,1.85504
2238,740,8,244.0,71,2.628
6807,159,16,32.0,88,0.0
591,16,48,96.0,26,8.088
1368,157,8,16.0,19,0.0
1552,695,2,8.0,28,0.1056
2728,477,8,32.0,45,0.0
4310,19,8,16.0,48,1.382
4458,470,16,64.0,18,2.73396
1939,226,96,384.0,30,8.47339
3688,109,8,16.0,30,1.4976
2583,388,2,8.0,71,0.0
6481,475,64,256.0,31,11.1072
2936,350,48,192.0,17,4.219
2110,160,32,64.0,57,0.0
1066,593,1,8.0,71,0.0504
4815,425,64,256.0,33,13.25376
6511,105,4,8.0,89,1.7016
125,151,32,64.0,33,13.53216
2262,281,16,128.0,89,0.0
2854,469,8,32.0,11,0.0
1489,523,96,768.0,10,43.248
2280,100,8,16.0,28,3.483
2251,702,2,8.0,47,0.1679
5011,545,48,384.0,15,0.0
5655,19,8,16.0,19,3.428
4738,573,16,128.0,89,1.192
262,411,16,64.0,29,0.896
4602,635,16,128.0,26,1.93648
912,185,16,128.0,44,0.0
4232,409,8,32.0,4,0.528
1803,669,192,1536.0,31,0.0
5030,250,8,61.0,16,1.708
2646,718,2,1.0,2,0.0
5470,418,8,32.0,11,0.5124
1964,394,32,128.0,29,1.4336
5358,481,2,8.0,9,0.1747
5079,284,48,384.0,71,0.0
2891,156,96,192.0,22,4.6872
2364,511,16,122.0,69,3.248
2135,152,2,4.0,27,0.57097
3096,6,8,15.0,89,0.42
2260,292,4,32.0,26,0.621
1364,27,8,16.0,4,0.523
1119,96,4,8.0,88,0.212
3085,620,4,32.0,89,0.3024
3077,774,12,96.0,11,0.0
3182,694,8,32.0,27,0.0
3356,714,4,16.0,16,0.1888
5380,347,32,128.0,89,0.0
5770,90,96,192.0,88,5.088
648,378,2,8.0,27,0.1841
1244,259,24,192.0,69,5.592
1816,372,2,8.0,69,0.0
2078,565,16,128.0,0,1.8784
4070,360,96,384.0,26,9.398
6416,407,64,256.0,26,3.68
6608,573,16,128.0,27,0.0
2016,353,8,32.0,19,0.0
4843,560,4,32.0,29,0.0
4608,408,96,384.0,18,0.0
2966,47,4,8.0,11,1.698
5203,83,16,32.0,63,0.864
4887,738,128,1952.0,19,21.505
2074,29,32,64.0,29,1.456
3946,473,4,16.0,11,1.7015
609,18,96,192.0,4,0.0
3577,703,2,4.0,77,0.056
5328,246,16,122.0,27,4.022
2564,280,192,1536.0,71,0.0
358,576,4,32.0,17,0.362
6295,21,36,72.0,48,2.509
1962,665,48,384.0,30,3.7296
4317,257,8,64.0,57,0.0
6017,534,32,256.0,17,6.016
1823,377,24,96.0,89,1.982
1742,43,8,16.0,10,3.504
3725,514,4,30.5,89,0.812
213,545,48,384.0,89,0.0
1384,108,96,192.0,9,6.93456
2318,151,32,64.0,71,13.3566
1284,257,8,64.0,29,1.184
4204,471,32,128.0,15,2.42416
5088,518,32,244.0,22,14.336
6284,530,64,512.0,16,0.0
5837,703,2,4.0,95,0.0
3268,10,4,7.5,16,0.265
6873,114,4,8.0,70,0.7635
5206,534,32,256.0,17,14.176
2840,603,48,384.0,62,0.0
6559,411,16,64.0,89,0.0
738,361,8,32.0,16,0.803
5165,515,64,488.0,17,0.0
5051,92,128,256.0,22,53.952
2942,431,2,8.0,19,0.0
2,657,4,32.0,12,0.2584
4796,521,48,384.0,30,9.312
5895,759,4,128.0,29,2.55003
3578,463,8,32.0,45,0.4485
3057,703,2,4.0,77,0.1236
5716,114,4,8.0,17,0.7761
6360,560,4,32.0,16,0.416
3080,288,12,96.0,71,0.0
1258,451,1,4.0,19,0.0
4685,17,72,144.0,1,3.672
4919,617,16,128.0,1,0.0
5282,408,96,384.0,70,0.0
4275,93,16,32.0,2,0.912
4922,411,16,64.0,48,6.9416
5385,349,4,16.0,89,0.0
4840,91,8,16.0,18,1.2932
376,624,8,64.0,69,0.78156
3340,541,16,128.0,89,0.0
6130,320,40,160.0,57,3.18
4060,110,128,256.0,17,0.0
3009,763,24,768.0,48,15.153
3724,256,96,768.0,47,0.0
3357,672,2,16.0,12,0.1596
6904,411,16,64.0,26,1.1904
5919,22,2,4.0,6,0.166
1165,702,2,8.0,33,0.1588
6936,451,1,4.0,89,0.53796
3401,417,96,384.0,45,17.49984
2365,704,2,1.0,0,0.0122
2636,274,2,16.0,16,1.706
2725,554,64,512.0,2,7.162
5819,354,16,64.0,10,1.406
324,269,96,768.0,23,45.0816
2493,467,48,192.0,71,3.10944
3055,113,2,4.0,71,0.5934
2829,377,24,96.0,26,0.0
430,120,192,384.0,71,0.0
2497,240,16,64.0,69,0.0
1473,101,128,256.0,15,55.392
