sku,instanceType,vcpu,memory,region,price
21,4,176.0,3892.0,44,809122.0
8,3,104.0,672.0,27,13.478
8,3,104.0,672.0,27,8.694
10,3,20.0,160.0,38,2.6
10,3,20.0,160.0,38,1.68
8,2,104.0,672.0,35,12.433
8,2,104.0,672.0,35,64259.0
8,2,104.0,672.0,35,120893.0
22,4,176.0,1536.0,56,16.11
22,4,176.0,1536.0,56,83253.0
22,4,176.0,1536.0,56,148162.0
6,1,8.0,32.0,3,0.867
6,1,8.0,32.0,3,0.499
5,0,64.0,256.0,57,3.072
5,0,64.0,256.0,57,15877.0
5,0,64.0,256.0,57,30678.0
13,2,48.0,384.0,13,3.024
13,2,48.0,384.0,13,15629.0
13,2,48.0,384.0,13,29404.0
5,0,64.0,256.0,2,3.84
5,0,64.0,256.0,2,19847.0
5,0,64.0,256.0,2,37339.0
11,3,2.0,16.0,27,0.244
11,3,2.0,16.0,27,0.152
0,1,16.0,64.0,39,2.057
0,1,16.0,64.0,39,1.321
6,0,8.0,32.0,48,0.612
6,0,8.0,32.0,48,3163.0
6,0,8.0,32.0,48,5951.0
6,1,8.0,32.0,14,0.752
6,1,8.0,32.0,14,0.384
14,3,4.0,32.0,13,0.436
14,3,4.0,32.0,13,0.252
11,3,2.0,16.0,0,0.243
11,3,2.0,16.0,0,0.151
16,3,8.0,64.0,31,1.002
16,3,8.0,64.0,31,0.634
2,0,32.0,128.0,1,1.92
2,0,32.0,128.0,1,9923.0
2,0,32.0,128.0,1,18669.0
10,2,20.0,160.0,45,1.742
10,2,20.0,160.0,45,9003.0
10,2,20.0,160.0,45,16939.0
0,0,16.0,64.0,38,1.016
0,0,16.0,64.0,38,5251.0
0,0,16.0,64.0,38,9879.0
4,0,4.0,16.0,49,0.235
4,0,4.0,16.0,49,1217.0
4,0,4.0,16.0,49,2289.0
4,1,4.0,16.0,42,0.455
4,1,4.0,16.0,42,0.271
5,0,64.0,256.0,31,4.032
5,0,64.0,256.0,31,20839.0
5,0,64.0,256.0,31,39841.0
0,1,16.0,64.0,56,1.504
0,1,16.0,64.0,56,0.768
15,3,64.0,512.0,46,8.294
15,3,64.0,512.0,46,2.675
5,0,64.0,256.0,0,3.84
5,0,64.0,256.0,0,19847.0
5,0,64.0,256.0,0,37339.0
13,3,48.0,384.0,38,6.24
13,3,48.0,384.0,38,4.032
7,1,96.0,384.0,10,9.623
7,1,96.0,384.0,10,5.207
5,1,64.0,256.0,40,6.63
5,1,64.0,256.0,40,3.686
13,3,48.0,384.0,18,5.856
13,3,48.0,384.0,18,3.648
9,3,16.0,128.0,7,1.84
9,3,16.0,128.0,7,1.104
6,1,8.0,32.0,50,0.812
6,1,8.0,32.0,50,0.444
1,0,2.0,8.0,46,0.127
1,0,2.0,8.0,46,654.0
1,0,2.0,8.0,46,1230.0
6,1,8.0,32.0,7,0.796
6,1,8.0,32.0,7,0.428
9,3,16.0,128.0,11,2.147
9,3,16.0,128.0,11,1.411
2,1,32.0,128.0,8,3.184
2,1,32.0,128.0,8,1.712
3,0,48.0,192.0,51,2.788
3,0,48.0,192.0,51,14409.0
3,0,48.0,192.0,51,27108.0
13,2,48.0,384.0,16,4.618
13,2,48.0,384.0,16,23866.0
13,2,48.0,384.0,16,44900.0
4,0,4.0,16.0,46,0.253
4,0,4.0,16.0,46,1308.0
4,0,4.0,16.0,46,2460.0
2,1,32.0,128.0,15,3.264
2,1,32.0,128.0,15,1.792
10,3,20.0,160.0,17,2.896
10,3,20.0,160.0,17,1.976
28,4,96.0,768.0,13,8.79
28,4,96.0,768.0,13,45412.0
28,4,96.0,768.0,13,80817.0
4,0,4.0,16.0,48,0.306
4,0,4.0,16.0,48,1582.0
4,0,4.0,16.0,48,2976.0
4,0,4.0,16.0,37,0.235
4,0,4.0,16.0,37,1217.0
4,0,4.0,16.0,37,2351.0
14,3,4.0,32.0,20,0.48
14,3,4.0,32.0,20,0.296
13,2,48.0,384.0,53,3.648
13,2,48.0,384.0,53,18535.0
13,2,48.0,384.0,53,35472.0
5,0,64.0,256.0,52,3.686
5,0,64.0,256.0,52,19053.0
5,0,64.0,256.0,52,35845.0
2,0,32.0,128.0,19,1.728
2,0,32.0,128.0,19,8628.0
2,0,32.0,128.0,19,16802.0
4,0,4.0,16.0,50,0.222
4,0,4.0,16.0,50,1147.0
4,0,4.0,16.0,50,2159.0
7,0,96.0,384.0,0,5.76
7,0,96.0,384.0,0,29770.0
7,0,96.0,384.0,0,56008.0
16,3,8.0,64.0,25,0.888
16,3,8.0,64.0,25,0.52
11,2,2.0,16.0,21,0.148
11,2,2.0,16.0,21,765.0
11,2,2.0,16.0,21,1439.0
9,3,16.0,128.0,15,1.92
9,3,16.0,128.0,15,1.184
26,5,64.0,512.0,56,8.8
26,5,64.0,512.0,56,5.86
1,1,2.0,8.0,8,0.199
1,1,2.0,8.0,8,0.107
3,1,48.0,192.0,13,4.512
3,1,48.0,192.0,13,2.304
17,2,96.0,672.0,45,8.362
17,2,96.0,672.0,45,43216.0
17,2,96.0,672.0,45,81305.0
26,5,64.0,512.0,10,9.565833
26,5,64.0,512.0,10,6.621833
1,0,2.0,8.0,11,0.134
1,0,2.0,8.0,11,671.0
1,0,2.0,8.0,11,1307.0
14,2,4.0,32.0,56,0.252
14,2,4.0,32.0,56,1302.0
14,2,4.0,32.0,56,2450.0
15,2,64.0,512.0,9,4.16
15,2,64.0,512.0,9,21501.0
15,2,64.0,512.0,9,40450.0
7,1,96.0,384.0,44,9.312
7,1,96.0,384.0,44,4.896
9,3,16.0,128.0,19,1.83
9,3,16.0,128.0,19,1.094
12,3,32.0,256.0,49,3.954
12,3,32.0,256.0,49,2.482
0,1,16.0,64.0,44,1.552
0,1,16.0,64.0,44,0.816
6,0,8.0,32.0,9,0.404
6,0,8.0,32.0,9,2088.0
6,0,8.0,32.0,9,3928.0
1,1,2.0,8.0,4,0.207
1,1,2.0,8.0,4,0.115
5,0,64.0,256.0,15,3.584
5,0,64.0,256.0,15,18524.0
5,0,64.0,256.0,15,34849.0
27,5,96.0,1946.0,56,38.88
27,5,96.0,1946.0,56,34.47
23,4,32.0,256.0,32,2.92992
23,4,32.0,256.0,32,15143.0
23,4,32.0,256.0,32,26949.0
3,0,48.0,192.0,18,2.76
3,0,48.0,192.0,18,14265.0
3,0,48.0,192.0,18,26837.0
9,3,16.0,128.0,0,1.944
9,3,16.0,128.0,0,1.208
3,0,48.0,192.0,19,2.592
3,0,48.0,192.0,19,12942.0
3,0,48.0,192.0,19,25204.0
9,3,16.0,128.0,39,2.483
9,3,16.0,128.0,39,1.747
16,2,8.0,64.0,57,0.504
16,2,8.0,64.0,57,2605.0
16,2,8.0,64.0,57,5033.0
2,0,32.0,128.0,47,2.628
2,0,32.0,128.0,47,13585.0
2,0,32.0,128.0,47,25557.0
15,2,64.0,512.0,42,5.685
15,2,64.0,512.0,42,29383.0
15,2,64.0,512.0,42,55280.0
5,0,64.0,256.0,6,6.365
5,0,64.0,256.0,6,32896.0
5,0,64.0,256.0,6,61889.0
5,0,64.0,256.0,29,3.456
5,0,64.0,256.0,29,17256.0
5,0,64.0,256.0,29,33605.0
14,3,4.0,32.0,57,0.436
14,3,4.0,32.0,57,0.252
12,3,32.0,256.0,46,4.147
12,3,32.0,256.0,46,1.338
14,3,4.0,32.0,41,0.488
14,3,4.0,32.0,41,0.304
11,2,2.0,16.0,43,0.141
11,2,2.0,16.0,43,729.0
11,2,2.0,16.0,43,1371.0
18,4,128.0,2794.0,44,64.341734
18,4,128.0,2794.0,44,332544.0
18,4,128.0,2794.0,44,591815.0
1,0,2.0,8.0,29,0.108
1,0,2.0,8.0,29,539.0
1,0,2.0,8.0,29,1050.0
6,1,8.0,32.0,26,0.772
6,1,8.0,32.0,26,0.404
11,2,2.0,16.0,50,0.148
11,2,2.0,16.0,50,765.0
11,2,2.0,16.0,50,1439.0
8,3,104.0,672.0,17,16.087
8,3,104.0,672.0,17,11.303
17,2,96.0,672.0,47,10.616
17,2,96.0,672.0,47,54867.0
17,2,96.0,672.0,47,103225.0
8,2,104.0,672.0,22,8.466
8,2,104.0,672.0,22,43754.0
8,2,104.0,672.0,22,82316.0
23,4,32.0,256.0,33,3.51
23,4,32.0,256.0,33,18162.0
23,4,32.0,256.0,33,32323.0
6,0,8.0,32.0,54,0.492
6,0,8.0,32.0,54,2540.0
6,0,8.0,32.0,54,4779.0
14,3,4.0,32.0,27,0.488
14,3,4.0,32.0,27,0.304
1,1,2.0,8.0,0,0.212
1,1,2.0,8.0,0,0.12
10,2,20.0,160.0,8,1.38
10,2,20.0,160.0,8,7132.0
10,2,20.0,160.0,8,13419.0
15,2,64.0,512.0,16,6.157
15,2,64.0,512.0,16,31821.0
15,2,64.0,512.0,16,59866.0
13,2,48.0,384.0,42,4.264
13,2,48.0,384.0,42,22037.0
13,2,48.0,384.0,42,41460.0
13,3,48.0,384.0,36,5.856
13,3,48.0,384.0,36,3.648
2,1,32.0,128.0,3,3.469
2,1,32.0,128.0,3,1.997
13,3,48.0,384.0,29,5.491
13,3,48.0,384.0,29,3.283
4,1,4.0,16.0,17,0.483
4,1,4.0,16.0,17,0.299
13,3,48.0,384.0,28,5.686
13,3,48.0,384.0,28,3.478
4,1,4.0,16.0,24,0.432
4,1,4.0,16.0,24,0.248
17,2,96.0,672.0,20,7.104
17,2,96.0,672.0,20,36716.0
17,2,96.0,672.0,20,69076.0
13,3,48.0,384.0,12,6.216
13,3,48.0,384.0,12,4.008
17,2,96.0,672.0,1,7.248
17,2,96.0,672.0,1,37461.0
17,2,96.0,672.0,1,70477.0
12,2,32.0,256.0,17,3.162
12,2,32.0,256.0,17,16340.0
12,2,32.0,256.0,17,30742.0
1,0,2.0,8.0,48,0.153
1,0,2.0,8.0,48,791.0
1,0,2.0,8.0,48,1488.0
19,5,128.0,1024.0,56,17.6
19,5,128.0,1024.0,56,11.71
4,0,4.0,16.0,45,0.265
4,0,4.0,16.0,45,1371.0
4,0,4.0,16.0,45,2579.0
9,3,16.0,128.0,5,2.344
9,3,16.0,128.0,5,1.608
21,4,176.0,3892.0,41,81.6816
21,4,176.0,3892.0,41,422163.0
21,4,176.0,3892.0,41,751307.0
13,2,48.0,384.0,40,3.629
13,2,48.0,384.0,40,18755.0
13,2,48.0,384.0,40,35285.0
7,0,96.0,384.0,3,5.99
7,0,96.0,384.0,3,30961.0
7,0,96.0,384.0,3,58248.0
2,1,32.0,128.0,57,3.008
2,1,32.0,128.0,57,1.536
0,0,16.0,64.0,48,1.224
0,0,16.0,64.0,48,6327.0
0,0,16.0,64.0,48,11902.0
25,4,64.0,1397.0,57,22.97856
25,4,64.0,1397.0,57,118762.0
25,4,64.0,1397.0,57,211357.0
15,2,64.0,512.0,22,4.736
15,2,64.0,512.0,22,24478.0
15,2,64.0,512.0,22,46051.0
12,3,32.0,256.0,21,3.84
12,3,32.0,256.0,21,2.368
21,5,176.0,3892.0,56,70.93
21,5,176.0,3892.0,56,62.83
1,0,2.0,8.0,6,0.199
1,0,2.0,8.0,6,1028.0
1,0,2.0,8.0,6,1934.0
10,2,20.0,160.0,40,1.512
10,2,20.0,160.0,40,7815.0
10,2,20.0,160.0,40,14702.0
15,2,64.0,512.0,36,4.864
15,2,64.0,512.0,36,25139.0
15,2,64.0,512.0,36,47296.0
1,1,2.0,8.0,40,0.207
1,1,2.0,8.0,40,0.115
0,0,16.0,64.0,40,0.922
0,0,16.0,64.0,40,4763.0
0,0,16.0,64.0,40,8961.0
14,3,4.0,32.0,55,0.464
14,3,4.0,32.0,55,0.28
0,0,16.0,64.0,41,0.96
0,0,16.0,64.0,41,4793.0
0,0,16.0,64.0,41,9335.0
14,3,4.0,32.0,15,0.48
14,3,4.0,32.0,15,0.296
5,0,64.0,256.0,9,3.232
5,0,64.0,256.0,9,16704.0
5,0,64.0,256.0,9,31427.0
24,4,48.0,384.0,40,5.27
24,4,48.0,384.0,40,27247.0
24,4,48.0,384.0,40,48490.0
5,1,64.0,256.0,44,6.208
5,1,64.0,256.0,44,3.264
9,2,16.0,128.0,10,1.139
9,2,16.0,128.0,10,5887.0
9,2,16.0,128.0,10,11076.0
12,2,32.0,256.0,46,2.675
12,2,32.0,256.0,46,13827.0
12,2,32.0,256.0,46,26013.0
14,3,4.0,32.0,33,0.466
14,3,4.0,32.0,33,0.282
1,0,2.0,8.0,12,0.132
1,0,2.0,8.0,12,682.0
1,0,2.0,8.0,12,1284.0
7,1,96.0,384.0,24,10.368
7,1,96.0,384.0,24,5.952
16,3,8.0,64.0,30,0.922
16,3,8.0,64.0,30,0.554
21,4,176.0,3892.0,53,81.68
21,4,176.0,3892.0,53,422163.0
21,4,176.0,3892.0,53,751307.0
15,3,64.0,512.0,22,7.68
15,3,64.0,512.0,22,4.736
4,1,4.0,16.0,50,0.406
4,1,4.0,16.0,50,0.222
18,4,128.0,2794.0,41,59.744256
18,4,128.0,2794.0,41,308782.0
18,4,128.0,2794.0,41,549528.0
16,3,8.0,64.0,36,0.976
16,3,8.0,64.0,36,0.608
9,2,16.0,128.0,51,1.22
9,2,16.0,128.0,51,6304.0
9,2,16.0,128.0,51,11860.0
15,3,64.0,512.0,29,7.322
15,3,64.0,512.0,29,4.378
11,3,2.0,16.0,53,0.244
11,3,2.0,16.0,53,0.152
0,1,16.0,64.0,38,1.752
0,1,16.0,64.0,38,1.016
6,1,8.0,32.0,18,0.828
6,1,8.0,32.0,18,0.46
10,2,20.0,160.0,11,1.764
10,2,20.0,160.0,11,9086.0
10,2,20.0,160.0,11,17152.0
16,2,8.0,64.0,24,0.608
16,2,8.0,64.0,24,3142.0
16,2,8.0,64.0,24,5912.0
16,3,8.0,64.0,29,0.915
16,3,8.0,64.0,29,0.547
21,5,176.0,3892.0,33,83.49
21,5,176.0,3892.0,33,75.4
26,5,64.0,512.0,53,10.56
26,5,64.0,512.0,53,7.62
3,1,48.0,192.0,57,4.512
3,1,48.0,192.0,57,2.304
3,0,48.0,192.0,0,2.88
3,0,48.0,192.0,0,14885.0
3,0,48.0,192.0,0,28004.0
15,2,64.0,512.0,13,4.032
15,2,64.0,512.0,13,20839.0
15,2,64.0,512.0,13,39206.0
9,2,16.0,128.0,43,1.128
9,2,16.0,128.0,43,5830.0
9,2,16.0,128.0,43,10968.0
7,0,96.0,384.0,57,4.608
7,0,96.0,384.0,57,23816.0
7,0,96.0,384.0,57,46017.0
10,3,20.0,160.0,19,2.288
10,3,20.0,160.0,19,1.368
4,1,4.0,16.0,1,0.424
4,1,4.0,16.0,1,0.24
4,0,4.0,16.0,21,0.224
4,0,4.0,16.0,21,1158.0
4,0,4.0,16.0,21,2178.0
10,2,20.0,160.0,18,1.52
10,2,20.0,160.0,18,7856.0
10,2,20.0,160.0,18,14780.0
17,3,96.0,672.0,1,11.664
17,3,96.0,672.0,1,7.248
17,2,96.0,672.0,15,7.104
17,2,96.0,672.0,15,36716.0
17,2,96.0,672.0,15,69076.0
6,0,8.0,32.0,29,0.432
6,0,8.0,32.0,29,2157.0
6,0,8.0,32.0,29,4201.0
8,3,104.0,672.0,2,13.421
8,3,104.0,672.0,2,8.637
14,2,4.0,32.0,38,0.336
14,2,4.0,32.0,38,1737.0
14,2,4.0,32.0,38,3267.0
1,1,2.0,8.0,1,0.212
1,1,2.0,8.0,1,0.12
5,0,64.0,256.0,56,3.072
5,0,64.0,256.0,56,15877.0
5,0,64.0,256.0,56,29871.0
1,1,2.0,8.0,29,0.2
1,1,2.0,8.0,29,0.108
10,2,20.0,160.0,33,1.41
10,2,20.0,160.0,33,7164.0
10,2,20.0,160.0,33,13710.0
11,2,2.0,16.0,15,0.148
11,2,2.0,16.0,15,765.0
11,2,2.0,16.0,15,1439.0
15,2,64.0,512.0,28,4.637
15,2,64.0,512.0,28,23965.0
15,2,64.0,512.0,28,45086.0
11,3,2.0,16.0,24,0.244
11,3,2.0,16.0,24,0.152
2,1,32.0,128.0,47,4.133
2,1,32.0,128.0,47,1.314
13,3,48.0,384.0,32,5.232
13,3,48.0,384.0,32,3.024
9,3,16.0,128.0,20,1.92
9,3,16.0,128.0,20,1.184
13,2,48.0,384.0,20,3.552
13,2,48.0,384.0,20,18358.0
13,2,48.0,384.0,20,34538.0
16,3,8.0,64.0,43,0.932
16,3,8.0,64.0,43,0.564
8,3,104.0,672.0,54,14.009
8,3,104.0,672.0,54,9.225
1,1,2.0,8.0,12,0.224
1,1,2.0,8.0,12,0.132
1,0,2.0,8.0,53,0.115
1,0,2.0,8.0,53,574.0
1,0,2.0,8.0,53,1118.0
28,5,96.0,768.0,40,14.96
28,5,96.0,768.0,40,10.54
5,1,64.0,256.0,36,6.624
5,1,64.0,256.0,36,3.68
15,3,64.0,512.0,1,7.776
15,3,64.0,512.0,1,4.832
24,4,48.0,384.0,33,5.27
24,4,48.0,384.0,33,27247.0
24,4,48.0,384.0,33,48490.0
9,2,16.0,128.0,22,1.184
9,2,16.0,128.0,22,6119.0
9,2,16.0,128.0,22,11513.0
5,0,64.0,256.0,34,4.048
5,0,64.0,256.0,34,20922.0
5,0,64.0,256.0,34,39361.0
12,3,32.0,256.0,19,3.661
12,3,32.0,256.0,19,2.189
2,0,32.0,128.0,41,1.92
2,0,32.0,128.0,41,9587.0
2,0,32.0,128.0,41,18669.0
25,4,64.0,1397.0,56,22.98
25,4,64.0,1397.0,56,118762.0
25,4,64.0,1397.0,56,211357.0
12,2,32.0,256.0,28,2.318
12,2,32.0,256.0,28,11982.0
12,2,32.0,256.0,28,22543.0
9,3,16.0,128.0,57,1.744
9,3,16.0,128.0,57,1.008
10,3,20.0,160.0,54,2.533
10,3,20.0,160.0,54,1.613
8,2,104.0,672.0,45,9.964
8,2,104.0,672.0,45,51499.0
8,2,104.0,672.0,45,96888.0
12,3,32.0,256.0,26,3.552
12,3,32.0,256.0,26,2.08
5,1,64.0,256.0,32,6.016
5,1,64.0,256.0,32,3.072
0,1,16.0,64.0,29,1.6
0,1,16.0,64.0,29,0.864
9,2,16.0,128.0,36,1.216
9,2,16.0,128.0,36,6285.0
9,2,16.0,128.0,36,11824.0
14,2,4.0,32.0,42,0.355
14,2,4.0,32.0,42,1836.0
14,2,4.0,32.0,42,3455.0
2,1,32.0,128.0,6,4.654
2,1,32.0,128.0,6,3.182
14,2,4.0,32.0,47,0.442
14,2,4.0,32.0,47,2286.0
14,2,4.0,32.0,47,4301.0
6,0,8.0,32.0,47,0.657
6,0,8.0,32.0,47,3396.0
6,0,8.0,32.0,47,6389.0
2,1,32.0,128.0,55,3.264
2,1,32.0,128.0,55,1.792
7,0,96.0,384.0,13,4.608
7,0,96.0,384.0,13,23816.0
7,0,96.0,384.0,13,44806.0
17,3,96.0,672.0,15,11.52
17,3,96.0,672.0,15,7.104
3,1,48.0,192.0,40,4.973
3,1,48.0,192.0,40,2.765
10,3,20.0,160.0,37,2.4
10,3,20.0,160.0,37,1.48
14,3,4.0,32.0,0,0.486
14,3,4.0,32.0,0,0.302
8,2,104.0,672.0,20,8.466
8,2,104.0,672.0,20,43754.0
8,2,104.0,672.0,20,82316.0
1,0,2.0,8.0,3,0.125
1,0,2.0,8.0,3,645.0
1,0,2.0,8.0,3,1214.0
0,1,16.0,64.0,9,1.544
0,1,16.0,64.0,9,0.808
2,0,32.0,128.0,14,1.536
2,0,32.0,128.0,14,7939.0
2,0,32.0,128.0,14,14935.0
6,0,8.0,32.0,51,0.465
6,0,8.0,32.0,51,2401.0
6,0,8.0,32.0,51,4518.0
1,0,2.0,8.0,7,0.107
1,0,2.0,8.0,7,553.0
1,0,2.0,8.0,7,1040.0
0,0,16.0,64.0,52,0.922
0,0,16.0,64.0,52,4763.0
0,0,16.0,64.0,52,8961.0
17,2,96.0,672.0,41,7.296
17,2,96.0,672.0,41,37070.0
17,2,96.0,672.0,41,70943.0
23,4,32.0,256.0,10,3.310917
23,4,32.0,256.0,10,17112.0
23,4,32.0,256.0,10,30454.0
14,3,4.0,32.0,24,0.488
14,3,4.0,32.0,24,0.304
4,0,4.0,16.0,25,0.202
3,0,48.0,192.0,27,2.832
3,0,48.0,192.0,27,14637.0
3,0,48.0,192.0,27,27537.0
8,2,104.0,672.0,33,8.065
8,2,104.0,672.0,33,40978.0
8,2,104.0,672.0,33,78423.0
1,0,2.0,8.0,33,0.107
1,0,2.0,8.0,33,534.0
1,0,2.0,8.0,33,1040.0
6,0,8.0,32.0,12,0.528
6,0,8.0,32.0,12,2729.0
6,0,8.0,32.0,12,5134.0
5,0,64.0,256.0,30,3.379
5,0,64.0,256.0,30,17465.0
5,0,64.0,256.0,30,32858.0
10,2,20.0,160.0,42,1.777
10,2,20.0,160.0,42,9182.0
10,2,20.0,160.0,42,17275.0
6,1,8.0,32.0,38,0.876
6,1,8.0,32.0,38,0.508
14,3,4.0,32.0,30,0.461
14,3,4.0,32.0,30,0.277
2,0,32.0,128.0,21,1.792
2,0,32.0,128.0,21,9262.0
2,0,32.0,128.0,21,17425.0
15,2,64.0,512.0,18,4.864
15,2,64.0,512.0,18,25139.0
15,2,64.0,512.0,18,47296.0
7,1,96.0,384.0,17,11.592
7,1,96.0,384.0,17,7.176
2,1,32.0,128.0,22,3.264
2,1,32.0,128.0,22,1.792
8,3,104.0,672.0,11,14.874
8,3,104.0,672.0,11,10.09
12,3,32.0,256.0,55,3.712
12,3,32.0,256.0,55,2.24
16,2,8.0,64.0,55,0.56
16,2,8.0,64.0,55,2894.0
16,2,8.0,64.0,55,5445.0
5,1,64.0,256.0,16,7.603
5,1,64.0,256.0,16,4.659
10,3,20.0,160.0,40,2.432
10,3,20.0,160.0,40,1.512
3,0,48.0,192.0,44,2.448
3,0,48.0,192.0,44,12652.0
3,0,48.0,192.0,44,23803.0
14,3,4.0,32.0,38,0.52
14,3,4.0,32.0,38,0.336
9,3,16.0,128.0,52,1.946
9,3,16.0,128.0,52,1.21
12,2,32.0,256.0,41,2.432
12,2,32.0,256.0,41,12357.0
12,2,32.0,256.0,41,23648.0
1,0,2.0,8.0,40,0.115
1,0,2.0,8.0,40,595.0
1,0,2.0,8.0,40,1120.0
3,1,48.0,192.0,11,5.434
3,1,48.0,192.0,11,3.226
20,5,16.0,128.0,13,2.2
20,5,16.0,128.0,13,1.46
6,0,8.0,32.0,11,0.538
6,0,8.0,32.0,11,2684.0
6,0,8.0,32.0,11,5227.0
15,3,64.0,512.0,53,7.808
15,3,64.0,512.0,53,4.864
13,3,48.0,384.0,14,5.232
13,3,48.0,384.0,14,3.024
12,3,32.0,256.0,28,3.79
12,3,32.0,256.0,28,2.318
17,2,96.0,672.0,0,7.248
17,2,96.0,672.0,0,37461.0
17,2,96.0,672.0,0,70477.0
6,0,8.0,32.0,3,0.499
6,0,8.0,32.0,3,2580.0
6,0,8.0,32.0,3,4854.0
3,1,48.0,192.0,35,6.155
3,1,48.0,192.0,35,3.947
19,4,128.0,1024.0,57,11.71968
19,4,128.0,1024.0,57,60572.0
19,4,128.0,1024.0,57,107798.0
0,1,16.0,64.0,0,1.696
0,1,16.0,64.0,0,0.96
9,2,16.0,128.0,40,1.21
9,2,16.0,128.0,40,6252.0
9,2,16.0,128.0,40,11762.0
6,1,8.0,32.0,35,1.026
6,1,8.0,32.0,35,0.658
1,0,2.0,8.0,28,0.11
1,0,2.0,8.0,28,571.0
1,0,2.0,8.0,28,1073.0
6,1,8.0,32.0,40,0.829
6,1,8.0,32.0,40,0.461
2,0,32.0,128.0,42,2.166
2,0,32.0,128.0,42,11194.0
2,0,32.0,128.0,42,21059.0
9,2,16.0,128.0,27,1.216
9,2,16.0,128.0,27,6285.0
9,2,16.0,128.0,27,11824.0
4,1,4.0,16.0,3,0.434
4,1,4.0,16.0,3,0.25
16,3,8.0,64.0,8,0.92
16,3,8.0,64.0,8,0.552
17,3,96.0,672.0,50,11.52
17,3,96.0,672.0,50,7.104
4,0,4.0,16.0,54,0.246
4,0,4.0,16.0,54,1270.0
4,0,4.0,16.0,54,2390.0
2,1,32.0,128.0,5,3.92
2,1,32.0,128.0,5,2.448
2,1,32.0,128.0,54,3.438
2,1,32.0,128.0,54,1.966
11,2,2.0,16.0,51,0.152
11,2,2.0,16.0,51,788.0
11,2,2.0,16.0,51,1482.0
0,0,16.0,64.0,19,0.864
0,0,16.0,64.0,19,4314.0
0,0,16.0,64.0,19,8401.0
15,2,64.0,512.0,48,6.452
15,2,64.0,512.0,48,33347.0
15,2,64.0,512.0,48,62738.0
5,1,64.0,256.0,20,6.528
5,1,64.0,256.0,20,3.584
6,0,8.0,32.0,39,0.66
6,0,8.0,32.0,39,3413.0
6,0,8.0,32.0,39,6421.0
26,4,64.0,512.0,56,5.86
26,4,64.0,512.0,56,30276.0
26,4,64.0,512.0,56,53881.0
5,0,64.0,256.0,19,3.456
5,0,64.0,256.0,19,17256.0
5,0,64.0,256.0,19,33605.0
11,3,2.0,16.0,42,0.27
11,3,2.0,16.0,42,0.178
5,0,64.0,256.0,39,5.283
5,0,64.0,256.0,39,27306.0
5,0,64.0,256.0,39,51372.0
12,3,32.0,256.0,43,3.728
12,3,32.0,256.0,43,2.256
1,1,2.0,8.0,38,0.219
1,1,2.0,8.0,38,0.127
6,1,8.0,32.0,17,0.966
6,1,8.0,32.0,17,0.598
1,0,2.0,8.0,55,0.112
1,0,2.0,8.0,55,579.0
1,0,2.0,8.0,55,1089.0
0,0,16.0,64.0,56,0.768
0,0,16.0,64.0,56,3969.0
0,0,16.0,64.0,56,7468.0
2,1,32.0,128.0,13,3.008
2,1,32.0,128.0,13,1.536
0,1,16.0,64.0,53,1.656
0,1,16.0,64.0,53,0.92
0,0,16.0,64.0,26,0.808
11,2,2.0,16.0,4,0.152
11,2,2.0,16.0,4,786.0
11,2,2.0,16.0,4,1478.0
23,4,32.0,256.0,56,2.93
23,4,32.0,256.0,56,15135.0
23,4,32.0,256.0,56,26936.0
7,1,96.0,384.0,39,12.341
7,1,96.0,384.0,39,7.925
4,1,4.0,16.0,52,0.414
4,1,4.0,16.0,52,0.23
7,0,96.0,384.0,17,7.176
7,0,96.0,384.0,17,37088.0
7,0,96.0,384.0,17,69777.0
14,3,4.0,32.0,8,0.46
14,3,4.0,32.0,8,0.276
5,0,64.0,256.0,37,3.766
5,0,64.0,256.0,37,19466.0
5,0,64.0,256.0,37,37613.0
5,1,64.0,256.0,53,6.624
5,1,64.0,256.0,53,3.68
15,2,64.0,512.0,7,4.416
15,2,64.0,512.0,7,22824.0
15,2,64.0,512.0,7,42939.0
3,1,48.0,192.0,22,4.896
3,1,48.0,192.0,22,2.688
6,1,8.0,32.0,48,0.98
6,1,8.0,32.0,48,0.612
21,4,176.0,3892.0,14,62.83
21,4,176.0,3892.0,14,324741.0
21,4,176.0,3892.0,14,577929.0
17,2,96.0,672.0,30,6.653
17,2,96.0,672.0,30,34384.0
17,2,96.0,672.0,30,64689.0
8,2,104.0,672.0,52,8.649
8,2,104.0,672.0,52,44700.0
8,2,104.0,672.0,52,84096.0
11,2,2.0,16.0,47,0.221
11,2,2.0,16.0,47,1143.0
11,2,2.0,16.0,47,2150.0
3,1,48.0,192.0,0,5.088
3,1,48.0,192.0,0,2.88
16,3,8.0,64.0,56,0.872
16,3,8.0,64.0,56,0.504
14,2,4.0,32.0,31,0.317
14,2,4.0,32.0,31,1639.0
14,2,4.0,32.0,31,3133.0
6,1,8.0,32.0,10,0.802
6,1,8.0,32.0,10,0.434
16,2,8.0,64.0,43,0.564
16,2,8.0,64.0,43,2915.0
16,2,8.0,64.0,43,5484.0
4,1,4.0,16.0,13,0.376
4,1,4.0,16.0,13,0.192
1,1,2.0,8.0,18,0.207
1,1,2.0,8.0,18,0.115
10,2,20.0,160.0,50,1.48
10,2,20.0,160.0,50,7649.0
10,2,20.0,160.0,50,14391.0
4,0,4.0,16.0,52,0.23
4,0,4.0,16.0,52,1191.0
